ID,answer
TG_A_J_20230304,2894.6
TG_A_J_20230305,0.0
TG_A_J_20230306,2911.0
TG_A_J_20230307,3292.4
TG_A_J_20230308,3242.4
TG_A_J_20230309,3252.1
TG_A_J_20230310,3354.9
TG_A_J_20230311,2986.6
TG_A_J_20230312,0.0
TG_A_J_20230313,3018.4
TG_A_J_20230314,3187.5
TG_A_J_20230315,3229.2
TG_A_J_20230316,3240.0
TG_A_J_20230317,3246.5
TG_A_J_20230318,3096.8
TG_A_J_20230319,0.0
TG_A_J_20230320,3086.0
TG_A_J_20230321,3180.5
TG_A_J_20230322,3260.1
TG_A_J_20230323,3271.8
TG_A_J_20230324,3250.6
TG_A_J_20230325,3185.1
TG_A_J_20230326,0.0
TG_A_J_20230327,3171.5
TG_A_J_20230328,3211.9
TG_A_J_20230329,3272.9
TG_A_J_20230330,3276.5
TG_A_J_20230331,3268.6
TG_A_S_20230304,4258.3
TG_A_S_20230305,0.0
TG_A_S_20230306,3826.4
TG_A_S_20230307,3804.3
TG_A_S_20230308,3999.8
TG_A_S_20230309,4126.8
TG_A_S_20230310,4046.0
TG_A_S_20230311,4283.9
TG_A_S_20230312,0.0
TG_A_S_20230313,3579.3
TG_A_S_20230314,3645.1
TG_A_S_20230315,3854.0
TG_A_S_20230316,4037.2
TG_A_S_20230317,4002.9
TG_A_S_20230318,4296.6
TG_A_S_20230319,0.0
TG_A_S_20230320,3452.1
TG_A_S_20230321,3561.4
TG_A_S_20230322,3759.6
TG_A_S_20230323,3981.6
TG_A_S_20230324,3977.1
TG_A_S_20230325,4295.6
TG_A_S_20230326,0.0
TG_A_S_20230327,3400.4
TG_A_S_20230328,3499.7
TG_A_S_20230329,3696.8
TG_A_S_20230330,3926.7
TG_A_S_20230331,3955.0
TG_B_J_20230304,3139.8
TG_B_J_20230305,0.0
TG_B_J_20230306,3282.9
TG_B_J_20230307,3204.8
TG_B_J_20230308,4829.8
TG_B_J_20230309,3702.1
TG_B_J_20230310,3552.0
TG_B_J_20230311,3383.3
TG_B_J_20230312,0.0
TG_B_J_20230313,3260.1
TG_B_J_20230314,3260.9
TG_B_J_20230315,4093.4
TG_B_J_20230316,3681.3
TG_B_J_20230317,3659.4
TG_B_J_20230318,3578.4
TG_B_J_20230319,0.0
TG_B_J_20230320,3361.8
TG_B_J_20230321,3400.1
TG_B_J_20230322,3836.1
TG_B_J_20230323,3716.0
TG_B_J_20230324,3715.3
TG_B_J_20230325,3759.4
TG_B_J_20230326,0.0
TG_B_J_20230327,3573.0
TG_B_J_20230328,3562.5
TG_B_J_20230329,3795.0
TG_B_J_20230330,3793.2
TG_B_J_20230331,3879.9
TG_B_S_20230304,3655.0
TG_B_S_20230305,0.0
TG_B_S_20230306,3553.9
TG_B_S_20230307,3657.8
TG_B_S_20230308,3850.3
TG_B_S_20230309,3874.3
TG_B_S_20230310,4190.1
TG_B_S_20230311,3792.4
TG_B_S_20230312,0.0
TG_B_S_20230313,3448.3
TG_B_S_20230314,3654.1
TG_B_S_20230315,3820.2
TG_B_S_20230316,3875.9
TG_B_S_20230317,4164.9
TG_B_S_20230318,3919.1
TG_B_S_20230319,0.0
TG_B_S_20230320,3494.3
TG_B_S_20230321,3709.5
TG_B_S_20230322,3849.1
TG_B_S_20230323,3892.6
TG_B_S_20230324,4157.2
TG_B_S_20230325,4007.1
TG_B_S_20230326,0.0
TG_B_S_20230327,3571.5
TG_B_S_20230328,3784.9
TG_B_S_20230329,3889.6
TG_B_S_20230330,3946.7
TG_B_S_20230331,4149.0
TG_C_J_20230304,4945.3
TG_C_J_20230305,0.0
TG_C_J_20230306,4764.8
TG_C_J_20230307,3514.5
TG_C_J_20230308,4212.7
TG_C_J_20230309,4226.4
TG_C_J_20230310,5071.1
TG_C_J_20230311,4774.1
TG_C_J_20230312,0.0
TG_C_J_20230313,4719.7
TG_C_J_20230314,4085.9
TG_C_J_20230315,4486.4
TG_C_J_20230316,4462.9
TG_C_J_20230317,5011.3
TG_C_J_20230318,4805.3
TG_C_J_20230319,0.0
TG_C_J_20230320,4815.0
TG_C_J_20230321,4490.0
TG_C_J_20230322,4700.8
TG_C_J_20230323,4692.2
TG_C_J_20230324,5025.5
TG_C_J_20230325,4877.9
TG_C_J_20230326,0.0
TG_C_J_20230327,4905.1
TG_C_J_20230328,4765.3
TG_C_J_20230329,4856.9
TG_C_J_20230330,4856.1
TG_C_J_20230331,5070.1
TG_C_S_20230304,4708.4
TG_C_S_20230305,0.0
TG_C_S_20230306,4840.4
TG_C_S_20230307,4921.1
TG_C_S_20230308,5347.1
TG_C_S_20230309,5498.6
TG_C_S_20230310,5975.6
TG_C_S_20230311,6006.3
TG_C_S_20230312,0.0
TG_C_S_20230313,6335.4
TG_C_S_20230314,6784.0
TG_C_S_20230315,7531.3
TG_C_S_20230316,7966.8
TG_C_S_20230317,8741.3
TG_C_S_20230318,9206.7
TG_C_S_20230319,0.0
TG_C_S_20230320,10550.3
TG_C_S_20230321,11687.7
TG_C_S_20230322,13174.5
TG_C_S_20230323,14653.2
TG_C_S_20230324,16475.1
TG_C_S_20230325,18221.4
TG_C_S_20230326,0.0
TG_C_S_20230327,22793.4
TG_C_S_20230328,25954.0
TG_C_S_20230329,29823.5
TG_C_S_20230330,34017.7
TG_C_S_20230331,39118.1
TG_D_J_20230304,183.8
TG_D_J_20230305,0.0
TG_D_J_20230306,0.0
TG_D_J_20230307,0.0
TG_D_J_20230308,0.0
TG_D_J_20230309,0.0
TG_D_J_20230310,0.0
TG_D_J_20230311,0.0
TG_D_J_20230312,0.0
TG_D_J_20230313,0.0
TG_D_J_20230314,0.0
TG_D_J_20230315,0.0
TG_D_J_20230316,0.0
TG_D_J_20230317,0.0
TG_D_J_20230318,0.0
TG_D_J_20230319,0.0
TG_D_J_20230320,0.0
TG_D_J_20230321,0.0
TG_D_J_20230322,0.0
TG_D_J_20230323,0.0
