ID,answer
TG_A_J_20230304,2654.0
TG_A_J_20230305,0.0
TG_A_J_20230306,2596.1
TG_A_J_20230307,2983.2
TG_A_J_20230308,2907.7
TG_A_J_20230309,2875.6
TG_A_J_20230310,2878.4
TG_A_J_20230311,2450.6
TG_A_J_20230312,0.0
TG_A_J_20230313,2424.4
TG_A_J_20230314,2546.0
TG_A_J_20230315,2548.7
TG_A_J_20230316,2530.2
TG_A_J_20230317,2465.2
TG_A_J_20230318,2273.5
TG_A_J_20230319,0.0
TG_A_J_20230320,2232.4
TG_A_J_20230321,2264.6
TG_A_J_20230322,2265.5
TG_A_J_20230323,2242.8
TG_A_J_20230324,2185.2
TG_A_J_20230325,2091.1
TG_A_J_20230326,0.0
TG_A_J_20230327,2041.9
TG_A_J_20230328,2041.1
TG_A_J_20230329,2031.4
TG_A_J_20230330,2006.7
TG_A_J_20230331,1963.7
TG_A_S_20230304,4206.9
TG_A_S_20230305,0.0
TG_A_S_20230306,3770.3
TG_A_S_20230307,3810.0
TG_A_S_20230308,3994.8
TG_A_S_20230309,4090.6
TG_A_S_20230310,4017.7
TG_A_S_20230311,4177.8
TG_A_S_20230312,0.0
TG_A_S_20230313,3518.7
TG_A_S_20230314,3652.2
TG_A_S_20230315,3840.3
TG_A_S_20230316,3965.5
TG_A_S_20230317,3937.4
TG_A_S_20230318,4124.2
TG_A_S_20230319,0.0
TG_A_S_20230320,3365.5
TG_A_S_20230321,3530.4
TG_A_S_20230322,3709.2
TG_A_S_20230323,3848.1
TG_A_S_20230324,3853.3
TG_A_S_20230325,4054.3
TG_A_S_20230326,0.0
TG_A_S_20230327,3277.8
TG_A_S_20230328,3438.8
TG_A_S_20230329,3599.9
TG_A_S_20230330,3740.9
TG_A_S_20230331,3769.2
TG_B_J_20230304,2838.0
TG_B_J_20230305,0.0
TG_B_J_20230306,3001.4
TG_B_J_20230307,2945.3
TG_B_J_20230308,4696.3
TG_B_J_20230309,3446.1
TG_B_J_20230310,3345.4
TG_B_J_20230311,2962.7
TG_B_J_20230312,0.0
TG_B_J_20230313,2801.3
TG_B_J_20230314,2818.5
TG_B_J_20230315,3757.8
TG_B_J_20230316,3223.3
TG_B_J_20230317,3156.0
