ID,answer
TG_A_J_20230304,2806.498046875
TG_A_J_20230305,0.0
TG_A_J_20230306,2859.4365234375
TG_A_J_20230307,3250.02685546875
TG_A_J_20230308,3188.229248046875
TG_A_J_20230309,3189.958740234375
TG_A_J_20230310,3208.440673828125
TG_A_J_20230311,2843.3896484375
TG_A_J_20230312,0.0
TG_A_J_20230313,2919.13134765625
TG_A_J_20230314,3059.427978515625
TG_A_J_20230315,3087.727294921875
TG_A_J_20230316,3102.274658203125
TG_A_J_20230317,3058.720458984375
TG_A_J_20230318,2906.25390625
TG_A_J_20230319,0.0
TG_A_J_20230320,2946.630126953125
TG_A_J_20230321,3004.84619140625
TG_A_J_20230322,3034.3623046875
TG_A_J_20230323,3041.020751953125
TG_A_J_20230324,3007.33056640625
TG_A_J_20230325,2944.480712890625
TG_A_J_20230326,0.0
TG_A_J_20230327,2961.880859375
TG_A_J_20230328,2988.300048828125
TG_A_J_20230329,3006.242431640625
TG_A_J_20230330,3008.1552734375
TG_A_J_20230331,2989.364990234375
TG_A_S_20230304,4218.25146484375
TG_A_S_20230305,0.0
TG_A_S_20230306,3870.230712890625
TG_A_S_20230307,3863.601806640625
TG_A_S_20230308,4045.6513671875
TG_A_S_20230309,4139.8046875
TG_A_S_20230310,4050.438720703125
TG_A_S_20230311,4213.28173828125
TG_A_S_20230312,0.0
TG_A_S_20230313,3671.869384765625
TG_A_S_20230314,3749.8662109375
TG_A_S_20230315,3936.256591796875
TG_A_S_20230316,4061.747314453125
TG_A_S_20230317,4007.333251953125
TG_A_S_20230318,4192.10009765625
TG_A_S_20230319,0.0
TG_A_S_20230320,3544.691650390625
TG_A_S_20230321,3663.569580078125
TG_A_S_20230322,3844.31396484375
TG_A_S_20230323,3987.7490234375
TG_A_S_20230324,3962.1943359375
TG_A_S_20230325,4159.60009765625
TG_A_S_20230326,0.0
TG_A_S_20230327,3468.64794921875
TG_A_S_20230328,3600.364013671875
TG_A_S_20230329,3768.6572265625
TG_A_S_20230330,3919.6728515625
TG_A_S_20230331,3916.99853515625
TG_B_J_20230304,2971.512939453125
TG_B_J_20230305,0.0
TG_B_J_20230306,3154.0888671875
TG_B_J_20230307,3088.171142578125
TG_B_J_20230308,4880.36669921875
TG_B_J_20230309,3630.90283203125
TG_B_J_20230310,3533.67822265625
TG_B_J_20230311,3235.590087890625
TG_B_J_20230312,0.0
TG_B_J_20230313,3097.896240234375
TG_B_J_20230314,3110.82470703125
TG_B_J_20230315,4096.263671875
TG_B_J_20230316,3570.01904296875
TG_B_J_20230317,3511.76123046875
TG_B_J_20230318,3344.835205078125
TG_B_J_20230319,0.0
TG_B_J_20230320,3144.2314453125
TG_B_J_20230321,3160.464111328125
TG_B_J_20230322,3696.931640625
TG_B_J_20230323,3490.96875
TG_B_J_20230324,3466.638427734375
TG_B_J_20230325,3379.4150390625
TG_B_J_20230326,0.0
TG_B_J_20230327,3206.267333984375
TG_B_J_20230328,3211.400634765625
TG_B_J_20230329,3499.4970703125
TG_B_J_20230330,3428.39892578125
TG_B_J_20230331,3423.829833984375
TG_B_S_20230304,3698.65283203125
TG_B_S_20230305,0.0
TG_B_S_20230306,3659.96728515625
TG_B_S_20230307,3669.853515625
TG_B_S_20230308,3868.0517578125
TG_B_S_20230309,3840.51171875
TG_B_S_20230310,4118.0595703125
TG_B_S_20230311,3703.14111328125
TG_B_S_20230312,0.0
TG_B_S_20230313,3452.42919921875
TG_B_S_20230314,3566.06591796875
TG_B_S_20230315,3739.581298828125
TG_B_S_20230316,3722.715087890625
TG_B_S_20230317,3994.953125
TG_B_S_20230318,3693.48193359375
TG_B_S_20230319,0.0
TG_B_S_20230320,3356.224365234375
TG_B_S_20230321,3498.80029296875
TG_B_S_20230322,3644.940185546875
TG_B_S_20230323,3638.06494140625
TG_B_S_20230324,3883.265625
TG_B_S_20230325,3674.128662109375
TG_B_S_20230326,0.0
TG_B_S_20230327,3322.726318359375
TG_B_S_20230328,3458.1572265625
TG_B_S_20230329,3577.256103515625
TG_B_S_20230330,3577.673095703125
TG_B_S_20230331,3787.65771484375
TG_C_J_20230304,4548.48095703125
TG_C_J_20230305,0.0
TG_C_J_20230306,4389.39306640625
TG_C_J_20230307,3119.599365234375
TG_C_J_20230308,3827.8515625
TG_C_J_20230309,3821.492919921875
TG_C_J_20230310,4643.9599609375
TG_C_J_20230311,4099.87109375
TG_C_J_20230312,0.0
TG_C_J_20230313,4062.19580078125
TG_C_J_20230314,3414.09326171875
TG_C_J_20230315,3830.75537109375
TG_C_J_20230316,3778.392578125
TG_C_J_20230317,4300.66357421875
TG_C_J_20230318,3907.062744140625
TG_C_J_20230319,0.0
TG_C_J_20230320,3904.455810546875
TG_C_J_20230321,3585.458251953125
TG_C_J_20230322,3815.8486328125
TG_C_J_20230323,3773.727294921875
TG_C_J_20230324,4087.77490234375
TG_C_J_20230325,3828.493896484375
TG_C_J_20230326,0.0
TG_C_J_20230327,3832.331787109375
TG_C_J_20230328,3681.023193359375
TG_C_J_20230329,3802.411865234375
TG_C_J_20230330,3778.368896484375
TG_C_J_20230331,3959.83935546875
TG_C_S_20230304,4150.474609375
TG_C_S_20230305,0.0
TG_C_S_20230306,3974.818603515625
TG_C_S_20230307,4005.97705078125
TG_C_S_20230308,4265.12353515625
TG_C_S_20230309,4262.59521484375
TG_C_S_20230310,4593.8671875
TG_C_S_20230311,4051.318603515625
TG_C_S_20230312,0.0
TG_C_S_20230313,3852.02734375
TG_C_S_20230314,3875.8642578125
TG_C_S_20230315,4171.66552734375
TG_C_S_20230316,4124.4140625
TG_C_S_20230317,4452.48291015625
TG_C_S_20230318,3984.6044921875
TG_C_S_20230319,0.0
TG_C_S_20230320,3783.42138671875
TG_C_S_20230321,3805.72314453125
TG_C_S_20230322,4087.74853515625
TG_C_S_20230323,4030.11083984375
TG_C_S_20230324,4328.5478515625
TG_C_S_20230325,3939.44921875
TG_C_S_20230326,0.0
TG_C_S_20230327,3749.43505859375
TG_C_S_20230328,3771.52392578125
TG_C_S_20230329,4017.57958984375
TG_C_S_20230330,3965.419189453125
TG_C_S_20230331,4223.3486328125
TG_D_J_20230304,941.9686889648438
TG_D_J_20230305,0.0
TG_D_J_20230306,102.4210205078125
TG_D_J_20230307,124.60395050048828
TG_D_J_20230308,52.833961486816406
TG_D_J_20230309,103.09161376953125
TG_D_J_20230310,105.4107666015625
TG_D_J_20230311,531.6331176757812
TG_D_J_20230312,0.0
TG_D_J_20230313,148.5948028564453
TG_D_J_20230314,168.42266845703125
TG_D_J_20230315,103.6144027709961
TG_D_J_20230316,148.08200073242188
TG_D_J_20230317,151.6116943359375
TG_D_J_20230318,343.181884765625
TG_D_J_20230319,0.0
TG_D_J_20230320,169.5482177734375
TG_D_J_20230321,182.6974639892578
TG_D_J_20230322,138.9407958984375
TG_D_J_20230323,168.27227783203125
TG_D_J_20230324,171.7165069580078
TG_D_J_20230325,257.26873779296875
TG_D_J_20230326,0.0
TG_D_J_20230327,179.11294555664062
TG_D_J_20230328,186.77491760253906
TG_D_J_20230329,160.59622192382812
TG_D_J_20230330,177.68896484375
TG_D_J_20230331,180.4431610107422
TG_D_S_20230304,3290.449462890625
TG_D_S_20230305,0.0
TG_D_S_20230306,3297.076904296875
TG_D_S_20230307,3216.6318359375
TG_D_S_20230308,4080.20068359375
TG_D_S_20230309,3823.08251953125
TG_D_S_20230310,3934.397216796875
TG_D_S_20230311,3304.670166015625
TG_D_S_20230312,0.0
TG_D_S_20230313,3272.451904296875
TG_D_S_20230314,3238.7001953125
TG_D_S_20230315,3762.79638671875
TG_D_S_20230316,3648.02490234375
TG_D_S_20230317,3760.15380859375
TG_D_S_20230318,3327.458984375
TG_D_S_20230319,0.0
TG_D_S_20230320,3282.44677734375
TG_D_S_20230321,3270.241455078125
TG_D_S_20230322,3583.394775390625
TG_D_S_20230323,3541.517333984375
TG_D_S_20230324,3630.895263671875
TG_D_S_20230325,3346.6669921875
TG_D_S_20230326,0.0
TG_D_S_20230327,3302.50732421875
TG_D_S_20230328,3299.171142578125
TG_D_S_20230329,3483.92333984375
TG_D_S_20230330,3476.25732421875
TG_D_S_20230331,3540.55517578125
TG_E_J_20230304,1377.6751708984375
TG_E_J_20230305,0.0
TG_E_J_20230306,1637.447265625
TG_E_J_20230307,1458.72705078125
TG_E_J_20230308,1037.173095703125
TG_E_J_20230309,1518.77392578125
TG_E_J_20230310,1430.52587890625
TG_E_J_20230311,1367.213134765625
TG_E_J_20230312,0.0
TG_E_J_20230313,1428.4307861328125
TG_E_J_20230314,1397.959716796875
TG_E_J_20230315,1291.8974609375
TG_E_J_20230316,1412.37158203125
TG_E_J_20230317,1387.171630859375
TG_E_J_20230318,1370.1494140625
TG_E_J_20230319,0.0
TG_E_J_20230320,1384.9984130859375
TG_E_J_20230321,1380.7816162109375
TG_E_J_20230322,1354.1951904296875
TG_E_J_20230323,1384.0074462890625
TG_E_J_20230324,1377.255615234375
TG_E_J_20230325,1372.5635986328125
TG_E_J_20230326,0.0
TG_E_J_20230327,1376.2816162109375
TG_E_J_20230328,1376.0272216796875
TG_E_J_20230329,1369.40576171875
TG_E_J_20230330,1376.70849609375
TG_E_J_20230331,1374.995361328125
TG_E_S_20230304,3299.32763671875
TG_E_S_20230305,0.0
TG_E_S_20230306,3126.06787109375
TG_E_S_20230307,2963.348388671875
TG_E_S_20230308,3620.73583984375
TG_E_S_20230309,3657.75
TG_E_S_20230310,3675.724365234375
TG_E_S_20230311,3411.95849609375
TG_E_S_20230312,0.0
TG_E_S_20230313,3082.208984375
TG_E_S_20230314,2955.255859375
