ID,answer
TG_A_J_20230304,2719.8076171875
TG_A_J_20230305,0.0
TG_A_J_20230306,2671.43359375
TG_A_J_20230307,3048.660400390625
TG_A_J_20230308,2962.58837890625
TG_A_J_20230309,2928.822509765625
TG_A_J_20230310,2945.927001953125
TG_A_J_20230311,2568.158935546875
TG_A_J_20230312,0.0
TG_A_J_20230313,2553.252685546875
TG_A_J_20230314,2667.017578125
TG_A_J_20230315,2659.702392578125
TG_A_J_20230316,2641.577880859375
TG_A_J_20230317,2592.3359375
TG_A_J_20230318,2431.701904296875
TG_A_J_20230319,0.0
TG_A_J_20230320,2401.701416015625
TG_A_J_20230321,2429.686767578125
TG_A_J_20230322,2424.830810546875
TG_A_J_20230323,2404.2314453125
TG_A_J_20230324,2358.913818359375
TG_A_J_20230325,2283.00634765625
TG_A_J_20230326,0.0
TG_A_J_20230327,2243.644775390625
TG_A_J_20230328,2241.3681640625
TG_A_J_20230329,2229.54443359375
TG_A_J_20230330,2207.65576171875
TG_A_J_20230331,2173.135498046875
TG_A_S_20230304,4121.42041015625
TG_A_S_20230305,0.0
TG_A_S_20230306,3541.70361328125
TG_A_S_20230307,3741.34423828125
TG_A_S_20230308,3923.794677734375
TG_A_S_20230309,4015.061279296875
TG_A_S_20230310,3972.702880859375
TG_A_S_20230311,4018.08544921875
TG_A_S_20230312,0.0
TG_A_S_20230313,3241.72607421875
TG_A_S_20230314,3527.795654296875
TG_A_S_20230315,3713.827392578125
TG_A_S_20230316,3826.912109375
TG_A_S_20230317,3841.011962890625
TG_A_S_20230318,3900.405029296875
TG_A_S_20230319,0.0
TG_A_S_20230320,3115.851318359375
TG_A_S_20230321,3371.746337890625
TG_A_S_20230322,3542.49951171875
TG_A_S_20230323,3659.829833984375
TG_A_S_20230324,3706.744873046875
TG_A_S_20230325,3776.533935546875
TG_A_S_20230326,0.0
TG_A_S_20230327,3075.519775390625
TG_A_S_20230328,3263.12158203125
TG_A_S_20230329,3405.840576171875
TG_A_S_20230330,3515.33056640625
TG_A_S_20230331,3577.8466796875
TG_B_J_20230304,2873.23095703125
TG_B_J_20230305,0.0
TG_B_J_20230306,3028.9248046875
TG_B_J_20230307,3039.95068359375
TG_B_J_20230308,4621.92529296875
TG_B_J_20230309,3515.531005859375
TG_B_J_20230310,3361.534912109375
TG_B_J_20230311,3020.653564453125
TG_B_J_20230312,0.0
TG_B_J_20230313,2880.873291015625
TG_B_J_20230314,2953.09423828125
TG_B_J_20230315,3728.8798828125
TG_B_J_20230316,3318.1865234375
TG_B_J_20230317,3207.586181640625
TG_B_J_20230318,3014.833740234375
TG_B_J_20230319,0.0
TG_B_J_20230320,2827.3828125
TG_B_J_20230321,2876.556640625
TG_B_J_20230322,3254.09423828125
TG_B_J_20230323,3112.815185546875
TG_B_J_20230324,3048.470703125
TG_B_J_20230325,2940.170166015625
TG_B_J_20230326,0.0
TG_B_J_20230327,2780.929931640625
TG_B_J_20230328,2800.61962890625
TG_B_J_20230329,2979.765625
TG_B_J_20230330,2935.517822265625
TG_B_J_20230331,2900.33154296875
TG_B_S_20230304,3638.391357421875
TG_B_S_20230305,0.0
TG_B_S_20230306,3429.940185546875
TG_B_S_20230307,3581.288818359375
TG_B_S_20230308,3742.429931640625
TG_B_S_20230309,3757.49755859375
TG_B_S_20230310,3959.7353515625
TG_B_S_20230311,3568.291259765625
TG_B_S_20230312,0.0
TG_B_S_20230313,3154.13330078125
TG_B_S_20230314,3387.158447265625
