ID,answer
TG_A_J_20230304,2718.7019259929657
TG_A_J_20230305,0.0
TG_A_J_20230306,2730.2767169475555
TG_A_J_20230307,3090.4158174991608
TG_A_J_20230308,3027.7698426246643
TG_A_J_20230309,3024.4568796157837
TG_A_J_20230310,3036.9148483276367
TG_A_J_20230311,2650.132172346115
TG_A_J_20230312,0.0
TG_A_J_20230313,2680.8866053819656
TG_A_J_20230314,2795.0317496061325
TG_A_J_20230315,2814.8526722192764
TG_A_J_20230316,2821.863157272339
TG_A_J_20230317,2774.8145829439163
TG_A_J_20230318,2615.7613147497177
TG_A_J_20230319,0.0
TG_A_J_20230320,2620.776976108551
TG_A_J_20230321,2659.9604897499084
TG_A_J_20230322,2679.023456096649
TG_A_J_20230323,2678.412347316742
TG_A_J_20230324,2641.7728530168533
TG_A_J_20230325,2574.7856339216232
TG_A_J_20230326,0.0
TG_A_J_20230327,2566.935571908951
TG_A_J_20230328,2579.9535492658615
TG_A_J_20230329,2588.629584789276
TG_A_J_20230330,2584.317814707756
TG_A_J_20230331,2562.304295182228
TG_A_S_20230304,4141.259760558605
TG_A_S_20230305,0.0
TG_A_S_20230306,3827.3790979385376
TG_A_S_20230307,3774.330136924982
TG_A_S_20230308,3953.7119221687317
TG_A_S_20230309,4047.3348627984524
TG_A_S_20230310,3959.581213891506
TG_A_S_20230311,4060.563227236271
TG_A_S_20230312,0.0
TG_A_S_20230313,3578.997088819742
TG_A_S_20230314,3584.3930627405643
TG_A_S_20230315,3763.146399706602
TG_A_S_20230316,3885.427714139223
TG_A_S_20230317,3832.0677372813225
TG_A_S_20230318,3966.147271692753
TG_A_S_20230319,0.0
TG_A_S_20230320,3396.5043902397156
TG_A_S_20230321,3430.775392204523
TG_A_S_20230322,3598.6511009931564
TG_A_S_20230323,3735.308216959238
TG_A_S_20230324,3708.909614831209
TG_A_S_20230325,3863.696991801262
TG_A_S_20230326,0.0
TG_A_S_20230327,3261.586924791336
TG_A_S_20230328,3306.2614822387695
TG_A_S_20230329,3457.276282310486
TG_A_S_20230330,3597.887904345989
TG_A_S_20230331,3591.786860525608
TG_B_J_20230304,2996.394008398056
TG_B_J_20230305,0.0
TG_B_J_20230306,3165.8040583133698
TG_B_J_20230307,3097.249060869217
TG_B_J_20230308,4889.268666505814
TG_B_J_20230309,3649.0565836429596
TG_B_J_20230310,3570.3307688236237
TG_B_J_20230311,3280.722826719284
TG_B_J_20230312,0.0
TG_B_J_20230313,3133.226603269577
TG_B_J_20230314,3140.163153409958
TG_B_J_20230315,4122.757405042648
TG_B_J_20230316,3605.062335729599
TG_B_J_20230317,3567.024439573288
TG_B_J_20230318,3405.3769409656525
TG_B_J_20230319,0.0
TG_B_J_20230320,3201.6789317131042
TG_B_J_20230321,3211.315870285034
TG_B_J_20230322,3743.434965610504
TG_B_J_20230323,3542.941391468048
TG_B_J_20230324,3534.8471999168396
TG_B_J_20230325,3452.4547457695007
TG_B_J_20230326,0.0
TG_B_J_20230327,3281.4240753650665
TG_B_J_20230328,3281.2129259109497
TG_B_J_20230329,3564.925730228424
TG_B_J_20230330,3496.6144263744354
TG_B_J_20230331,3503.423124551773
TG_B_S_20230304,3622.504711151123
TG_B_S_20230305,0.0
TG_B_S_20230306,3557.148177623749
TG_B_S_20230307,3563.0142319202423
TG_B_S_20230308,3754.9455201625824
TG_B_S_20230309,3730.069136619568
TG_B_S_20230310,4005.415048599243
TG_B_S_20230311,3546.255307197571
TG_B_S_20230312,0.0
TG_B_S_20230313,3260.7689452171326
TG_B_S_20230314,3365.644087791443
TG_B_S_20230315,3528.9744424819946
TG_B_S_20230316,3514.139288663864
TG_B_S_20230317,3782.208013534546
TG_B_S_20230318,3456.138491630554
TG_B_S_20230319,0.0
TG_B_S_20230320,3085.163526535034
TG_B_S_20230321,3215.4080533981323
TG_B_S_20230322,3349.1352808475494
TG_B_S_20230323,3342.36177444458
TG_B_S_20230324,3581.74378156662
TG_B_S_20230325,3359.5327389240265
TG_B_S_20230326,0.0
TG_B_S_20230327,2979.2668974399567
TG_B_S_20230328,3100.406241416931
TG_B_S_20230329,3206.102707386017
TG_B_S_20230330,3204.4717741012573
TG_B_S_20230331,3407.3689699172974
TG_C_J_20230304,4603.5312314629555
TG_C_J_20230305,0.0
TG_C_J_20230306,4436.407822161913
TG_C_J_20230307,3208.280670106411
TG_C_J_20230308,3887.6960252821445
TG_C_J_20230309,3901.320910513401
TG_C_J_20230310,4709.389080911875
TG_C_J_20230311,4217.5057985931635
TG_C_J_20230312,0.0
TG_C_J_20230313,4172.192228198051
TG_C_J_20230314,3564.972251623869
TG_C_J_20230315,3952.8652253597975
TG_C_J_20230316,3924.105906099081
TG_C_J_20230317,4429.166973024607
TG_C_J_20230318,4081.512120783329
TG_C_J_20230319,0.0
TG_C_J_20230320,4075.1006666719913
TG_C_J_20230321,3785.8661318421364
TG_C_J_20230322,3996.1049966216087
TG_C_J_20230323,3974.1606125235558
TG_C_J_20230324,4274.25642105937
TG_C_J_20230325,4051.9913284033537
TG_C_J_20230326,0.0
TG_C_J_20230327,4056.147962152958
TG_C_J_20230328,3924.156068608165
TG_C_J_20230329,4034.1661898493767
TG_C_J_20230330,4025.251595377922
TG_C_J_20230331,4197.6903612315655
TG_C_S_20230304,4139.939750760794
TG_C_S_20230305,0.0
TG_C_S_20230306,3924.5027290582657
TG_C_S_20230307,3965.0366826951504
TG_C_S_20230308,4240.322753429413
TG_C_S_20230309,4253.521496325731
TG_C_S_20230310,4577.736877024174
TG_C_S_20230311,4028.0960429012775
TG_C_S_20230312,0.0
TG_C_S_20230313,3768.8486928343773
TG_C_S_20230314,3802.9548515081406
TG_C_S_20230315,4121.377779871225
TG_C_S_20230316,4098.47939735651
TG_C_S_20230317,4417.940089762211
TG_C_S_20230318,3946.5641807317734
TG_C_S_20230319,0.0
TG_C_S_20230320,3677.8746501505375
TG_C_S_20230321,3707.5571933090687
TG_C_S_20230322,4013.205318033695
TG_C_S_20230323,3983.442366093397
TG_C_S_20230324,4274.421361982822
TG_C_S_20230325,3884.92613068223
TG_C_S_20230326,0.0
TG_C_S_20230327,3627.6033062934875
TG_C_S_20230328,3653.0192764401436
TG_C_S_20230329,3920.8099651932716
TG_C_S_20230330,3896.6473150253296
TG_C_S_20230331,4149.307940095663
TG_D_J_20230304,1234.8260025680065
TG_D_J_20230305,0.0
TG_D_J_20230306,483.0807241871953
TG_D_J_20230307,538.1031270436943
TG_D_J_20230308,478.64910327270627
TG_D_J_20230309,555.0645970702171
TG_D_J_20230310,580.4636377170682
TG_D_J_20230311,1144.6261585950851
TG_D_J_20230312,0.0
TG_D_J_20230313,861.2722951546311
TG_D_J_20230314,919.830043271184
TG_D_J_20230315,877.9063222557306
TG_D_J_20230316,954.013761498034
TG_D_J_20230317,986.7899391800165
TG_D_J_20230318,1251.874168932438
TG_D_J_20230319,0.0
TG_D_J_20230320,1167.0847829058766
TG_D_J_20230321,1216.3518261685967
TG_D_J_20230322,1199.6235219687223
TG_D_J_20230323,1259.353209771216
TG_D_J_20230324,1291.6790443137288
TG_D_J_20230325,1422.766939535737
TG_D_J_20230326,0.0
TG_D_J_20230327,1418.3934377878904
TG_D_J_20230328,1457.416070535779
TG_D_J_20230329,1457.961701542139
TG_D_J_20230330,1502.230220809579
TG_D_J_20230331,1531.1712685972452
TG_D_S_20230304,3270.314246535301
TG_D_S_20230305,0.0
